timestamps,true_lat,true_lon,true_x,true_y,ax,ay,gnss_lat,gnss_lon,gnss_x,gnss_y
1.59503E+12,37.38049751,-122.0680253,-4983658.935,8170002.46,0.008501424,9.829427856,37.38072798,-122.0680396,-4983632.208,8169979.469
1.59503E+12,37.38025121,-122.0679986,-4983688.459,8170026.017,-0.139692524,9.850928702,37.38048526,-122.0680124,-4983661.375,8170002.609
1.59503E+12,37.38000091,-122.0679721,-4983718.409,8170050.014,-0.264671492,9.835329404,37.38023895,-122.0679852,-4983690.946,8170026.119
1.59503E+12,37.37974731,-122.0679448,-4983748.792,8170074.287,-0.127038173,9.790302779,37.37998874,-122.0679588,-4983720.871,8170050.122
1.59503E+12,37.37949121,-122.0679167,-4983779.52,8170098.752,-0.073728846,9.812551519,37.37973499,-122.0679314,-4983751.281,8170074.401
1.59503E+12,37.37923391,-122.0678893,-4983810.321,8170123.406,-0.203136841,9.802485548,37.37947869,-122.0679034,-4983782.021,8170098.897
1.59503E+12,37.37897511,-122.0678621,-4983841.272,8170148.236,-0.102281664,9.883001779,37.37922142,-122.0678761,-4983812.812,8170123.554
1.59503E+12,37.37871451,-122.0678347,-4983872.439,8170173.237,0.078514493,9.941303731,37.3789627,-122.0678492,-4983843.732,8170148.4
1.59503E+12,37.37845131,-122.0678085,-4983903.794,8170198.618,0.226340317,10.16548134,37.37870205,-122.0678218,-4983874.9,8170173.411
1.59503E+12,37.37818501,-122.0677865,-4983935.139,8170224.697,0.551177493,10.07754512,37.37843776,-122.0677964,-4983906.309,8170198.977
1.59503E+12,37.37791622,-122.0677722,-4983966.114,8170251.72,0.695287535,9.8954835,37.37817539,-122.0677776,-4983936.954,8170224.921
1.59503E+12,37.37764612,-122.0677693,-4983996.276,8170279.887,0.527341297,9.929282183,37.37791295,-122.0677587,-4983967.607,8170250.873
1.59503E+12,37.37737472,-122.0677765,-4984025.734,8170309.085,0.680965112,9.937933106,37.37764177,-122.0677572,-4983997.777,8170279.272
1.59503E+12,37.37710152,-122.0677948,-4984054.459,8170339.453,0.320787784,9.906170712,37.37736962,-122.0677646,-4984027.298,8170308.569
1.59503E+12,37.37682732,-122.0678225,-4984082.506,8170370.757,0.358704818,9.723729538,37.37709612,-122.0677829,-4984056.061,8170338.964
1.59503E+12,37.37655292,-122.0678567,-4984110.028,8170402.657,-0.049248431,9.80962951,37.37682216,-122.0678116,-4984083.996,8170370.332
1.59503E+12,37.37627842,-122.0678947,-4984137.243,8170434.904,-0.332636857,9.93328551,37.37654833,-122.0678457,-4984111.459,8170402.169
1.59503E+12,37.37600322,-122.0679317,-4984164.619,8170467.137,-0.231551607,9.964656798,37.37627409,-122.0678838,-4984138.637,8170434.396
1.59503E+12,37.37572822,-122.067967,-4984192.116,8170499.198,-0.047695398,9.855921421,37.37599908,-122.0679208,-4984165.992,8170466.61
1.59503E+12,37.37545392,-122.0679994,-4984219.778,8170530.929,-0.740693645,9.660641756,37.37572383,-122.0679559,-4984193.534,8170498.679
1.59503E+12,37.37518022,-122.0680236,-4984248.063,8170561.873,-1.080819583,9.829795875,37.37545019,-122.0679881,-4984221.144,8170530.319
1.59503E+12,37.37490872,-122.0680323,-4984277.406,8170591.215,-0.974845143,9.923392183,37.37517661,-122.0680122,-4984249.42,8170561.244
1.59503E+12,37.37463872,-122.0680228,-4984308.111,8170618.791,-0.671037203,9.755721977,37.37490512,-122.0680205,-4984278.796,8170590.549
1.59503E+12,37.37436972,-122.067999,-4984339.907,8170644.997,-1.070224444,9.851043712,37.37463547,-122.068011,-4984309.465,8170618.087
1.59503E+12,37.37410152,-122.0679599,-4984372.899,8170669.767,-1.07276682,9.786851638,37.37436666,-122.0679872,-4984341.239,8170644.274
1.59503E+12,37.37383442,-122.0679031,-4984407.256,8170692.856,-0.929519561,9.832729481,37.37409867,-122.067948,-4984374.211,8170669.017
1.59503E+12,37.37356882,-122.0678298,-4984442.833,8170714.33,-1.011784351,9.889006788,37.37383166,-122.0678912,-4984408.565,8170692.09
1.59503E+12,37.37330532,-122.0677409,-4984479.487,8170734.203,-1.181168572,9.868357288,37.3735663,-122.0678174,-4984444.157,8170713.495
1.59503E+12,37.37304492,-122.0676348,-4984517.243,8170752.229,-0.923687056,9.889167904,37.3733029,-122.0677285,-4984480.796,8170733.362
1.59503E+12,37.37278802,-122.0675115,-4984556.057,8170768.367,-0.657545309,9.757543661,37.37304268,-122.0676217,-4984518.593,8170751.307
1.59503E+12,37.37253452,-122.0673739,-4984595.694,8170782.883,-0.282594653,9.793547058,37.3727863,-122.0674981,-4984557.371,8170767.366
1.59503E+12,37.37228332,-122.0672273,-4984635.834,8170796.361,-0.10343206,9.904318544,37.37253319,-122.0673609,-4984596.937,8170781.871
1.59503E+12,37.37203232,-122.0670761,-4984676.338,8170809.411,-0.103570105,9.948781404,37.37228209,-122.0672147,-4984637.029,8170795.376
1.59503E+12,37.37178012,-122.0669235,-4984717.092,8170822.464,-0.20408016,9.80157674,37.37203115,-122.067063,-4984677.568,8170808.376
1.59503E+12,37.37152662,-122.0667709,-4984757.991,8170835.654,-0.091042301,9.876180031,37.37177885,-122.0669108,-4984718.3,8170821.475
1.59503E+12,37.37127392,-122.066618,-4984798.826,8170848.733,-0.133837015,9.76661619,37.37152542,-122.0667572,-4984759.277,8170834.567
1.59503E+12,37.37102352,-122.0664669,-4984839.256,8170861.729,-0.336904825,9.848432365,37.37127257,-122.066604,-4984800.157,8170847.633
1.59503E+12,37.37077422,-122.0663156,-4984879.581,8170874.592,-0.280816506,9.841573967,37.37102127,-122.0664512,-4984840.825,8170860.578
1.59503E+12,37.37052462,-122.066162,-4984920.133,8170887.283,-0.170431093,9.901879769,37.37077208,-122.0663003,-4984881.106,8170873.461
1.59503E+12,37.37027362,-122.0660067,-4984960.982,8170899.97,-0.039343522,9.826747308,37.37052259,-122.0661467,-4984921.64,8170886.146
1.59503E+12,37.37002072,-122.0658508,-4985002.093,8170912.805,-0.115810315,9.805971258,37.37027177,-122.0659914,-4984962.475,8170898.81
1.59503E+12,37.36976552,-122.0656945,-4985043.493,8170925.847,-0.031474822,9.839999971,37.37001865,-122.065835,-4985003.652,8170911.626
1.59503E+12,37.36950772,-122.065538,-4985085.197,8170939.144,-0.112405147,9.957202298,37.36976367,-122.0656787,-4985045.028,8170924.642
1.59503E+12,37.36924793,-122.0653817,-4985127.107,8170952.67,-0.204988977,9.776003435,37.36950502,-122.0655216,-4985086.878,8170937.975
1.59503E+12,37.36898753,-122.0652257,-4985169.058,8170966.286,-0.229998571,9.881770865,37.36924529,-122.0653651,-4985128.793,8170951.48
1.59503E+12,37.36872753,-122.0650694,-4985210.99,8170979.832,-0.288417236,9.661373192,37.36898478,-122.0652093,-4985170.741,8170965.123
1.59503E+12,37.36846793,-122.0649127,-4985252.911,8170993.302,-0.202596153,10.00480566,37.36872464,-122.065053,-4985212.688,8170978.684
1.59503E+12,37.36820893,-122.0647555,-4985294.809,8171006.664,-0.024940576,9.791591317,37.36846517,-122.0648961,-4985254.611,8170992.124
1.59503E+12,37.36795033,-122.0645991,-4985336.595,8171020.054,-0.055943731,9.938899452,37.36820626,-122.0647393,-4985296.469,8171005.508
1.59503E+12,37.36769373,-122.0644448,-4985377.983,8171033.42,-0.335662401,9.774726465,37.36794776,-122.0645829,-4985338.238,8171018.894
1.59503E+12,37.36744093,-122.064292,-4985418.825,8171046.518,-0.08411692,9.859165494,37.36769094,-122.0644285,-4985379.66,8171032.273
1.59503E+12,37.36719193,-122.0641399,-4985459.187,8171059.279,-0.041195661,9.749647904,37.36743815,-122.0642757,-4985420.502,8171045.369
1.59503E+12,37.36694533,-122.0639902,-4985499.082,8171071.998,0.251177356,9.677299537,37.36718901,-122.0641237,-4985460.873,8171058.151
1.59503E+12,37.36670023,-122.0638435,-4985538.559,8171084.826,0.551357951,10.05624776,37.36694244,-122.0639743,-4985500.741,8171070.892
1.59503E+12,37.36645483,-122.0637049,-4985577.388,8171098.401,0.838948935,9.882702669,37.36669715,-122.0638273,-4985540.259,8171083.719
1.59503E+12,37.36620833,-122.0635787,-4985615.298,8171113.188,0.901196823,9.865089992,37.36645132,-122.0636891,-4985579.105,8171097.374
1.59503E+12,37.36595943,-122.0634672,-4985652.24,8171129.528,0.392572463,9.80392351,37.3662046,-122.0635626,-4985617.068,8171112.153
1.59503E+12,37.36570773,-122.0633675,-4985688.5,8171147.206,0.409655836,9.85418429,37.36595545,-122.0634513,-4985654.014,8171128.544
1.59503E+12,37.36545363,-122.0632759,-4985724.346,8171165.853,0.912378668,9.931663423,37.36570394,-122.063352,-4985690.225,8171146.231
1.59503E+12,37.36519643,-122.0631959,-4985759.56,8171185.851,0.811627037,9.885141581,37.36545053,-122.0632616,-4985725.891,8171164.914
1.59503E+12,37.36493823,-122.0631304,-4985793.668,8171207.238,0.78368393,9.773840794,37.36519221,-122.063182,-4985761.192,8171185.07
1.59503E+12,37.36468063,-122.063078,-4985826.608,8171229.72,0.896346667,9.941814398,37.36493352,-122.0631166,-4985795.352,8171206.509
1.59503E+12,37.36442473,-122.0630404,-4985858.117,8171253.331,0.838097646,9.771781488,37.36467577,-122.0630641,-4985828.318,8171229
1.59503E+12,37.36417043,-122.0630169,-4985888.264,8171278.021,0.491253387,9.906067154,37.36441994,-122.0630268,-4985859.79,8171252.633
1.59503E+12,37.36391783,-122.063006,-4985917.164,8171303.647,0.198592779,9.90918474,37.36416592,-122.063003,-4985889.928,8171277.271
1.59503E+12,37.36366663,-122.0630039,-4985945.17,8171329.903,0.093205043,9.782951894,37.36391326,-122.0629932,-4985918.743,8171303
1.59503E+12,37.36341613,-122.0630071,-4985972.653,8171356.555,-0.058428587,9.773507056,37.3636623,-122.0629915,-4985946.694,8171329.261
1.59503E+12,37.36316683,-122.0630123,-4985999.835,8171383.257,-0.168740012,9.849398683,37.36341127,-122.0629941,-4985974.286,8171355.915
1.59503E+12,37.36291914,-122.0630171,-4986026.873,8171409.755,-0.030013819,9.864756477,37.36316247,-122.062998,-4986001.517,8171382.455
1.59503E+12,37.36267264,-122.0630222,-4986053.753,8171436.154,-0.194485863,9.769032125,37.36291523,-122.0630001,-4986028.738,8171408.659
1.59503E+12,37.36242664,-122.0630279,-4986080.527,8171462.554,-0.239454823,9.886257365,37.36266722,-122.0630101,-4986055.373,8171435.651
1.59503E+12,37.36218104,-122.0630322,-4986107.375,8171488.787,-0.047315769,9.834155923,37.36242131,-122.0630161,-4986082.109,8171462.071
1.59503E+12,37.36193594,-122.0630364,-4986134.175,8171514.96,-0.09636863,9.798919356,37.36217607,-122.0630208,-4986108.88,8171488.305
1.59503E+12,37.36169114,-122.0630411,-4986160.901,8171541.145,-0.159065186,9.7632455,37.36193066,-122.0630246,-4986135.754,8171514.47
1.59503E+12,37.36144594,-122.063046,-4986187.653,8171567.39,-0.142649043,9.883300817,37.36168616,-122.0630301,-4986162.377,8171540.695
1.59503E+12,37.36120024,-122.0630506,-4986214.487,8171593.662,-0.147124077,9.85190649,37.36144056,-122.0630346,-4986189.205,8171566.95
1.59503E+12,37.36095394,-122.0630547,-4986241.429,8171619.952,-0.187859588,9.809468413,37.3611949,-122.0630392,-4986216.037,8171593.215
1.59503E+12,37.36070694,-122.0630588,-4986268.448,8171646.317,-0.113198915,9.91066875,37.36094844,-122.0630433,-4986243.001,8171619.519
1.59503E+12,37.36045844,-122.0630631,-4986295.617,8171672.857,0.008904063,9.906021135,37.36070198,-122.0630467,-4986270.017,8171645.766
1.59503E+12,37.36020754,-122.0630682,-4986322.985,8171699.72,0.20509251,9.80021924,37.3604534,-122.0630501,-4986297.271,8171672.235
1.59503E+12,37.35995534,-122.0630751,-4986350.345,8171726.88,-0.367470832,9.822421977,37.36020279,-122.0630556,-4986324.572,8171699.104
1.59503E+12,37.35970224,-122.0630804,-4986377.939,8171753.993,-0.395621014,9.69477396,37.35995038,-122.063062,-4986351.996,8171726.243
1.59503E+12,37.35944994,-122.0630793,-4986405.983,8171780.457,-0.28550515,9.895149869,37.35969706,-122.0630669,-4986379.65,8171753.343
1.59503E+12,37.35920044,-122.0630725,-4986434.195,8171806.121,-0.399336794,9.83419049,37.35944478,-122.0630656,-4986407.71,8171779.785
1.59503E+12,37.35895264,-122.0630596,-4986462.732,8171831.068,-0.250378398,9.835005441,37.35919577,-122.0630593,-4986435.826,8171805.441
1.59503E+12,37.35870684,-122.0630408,-4986491.543,8171855.282,-0.408344392,9.783849163,37.35894806,-122.0630472,-4986464.279,8171830.456
1.59503E+12,37.35846254,-122.063016,-4986520.692,8171878.808,-0.337422504,9.873625962,37.35870199,-122.0630281,-4986493.151,8171854.665
1.59503E+12,37.35821964,-122.0629859,-4986550.131,8171901.717,-0.546932529,9.839735365,37.35845779,-122.0630033,-4986522.284,8171878.187
1.59503E+12,37.35797864,-122.0629488,-4986579.948,8171923.808,-0.944670276,9.846810308,37.35821514,-122.0629734,-4986551.683,8171901.083
1.59503E+12,37.35773835,-122.062902,-4986610.503,8171944.968,-0.512731275,9.894885404,37.35797408,-122.0629359,-4986581.542,8171923.144
1.59503E+12,37.35749545,-122.0628436,-4986642.321,8171965.375,-0.298838237,9.882311477,37.35773386,-122.0628892,-4986612.078,8171944.306
1.59503E+12,37.35724625,-122.0627784,-4986675.408,8171985.845,-0.184638476,9.933757237,37.35749148,-122.06283,-4986643.9,8171964.594
1.59503E+12,37.35699115,-122.0627071,-4986709.662,8172006.396,0.346712966,9.763279367,37.35724237,-122.0627648,-4986676.983,8171985.048
1.59503E+12,37.35673275,-122.0626329,-4986744.525,8172027.039,0.030312926,9.938370277,37.35698738,-122.0626937,-4986711.204,8172005.609
1.59503E+12,37.35647085,-122.0625594,-4986779.717,8172048.112,-0.218137994,10.00457551,37.35672904,-122.0626192,-4986746.084,8172026.221
1.59503E+12,37.35620645,-122.0624813,-4986815.573,8172069.041,-0.232011764,10.09383469,37.3564673,-122.0625454,-4986781.285,8172047.249
1.59503E+12,37.35593955,-122.0623977,-4986852.168,8172089.747,-0.095517338,10.00396586,37.35620266,-122.0624671,-4986817.188,8172068.181
1.59503E+12,37.35567115,-122.0623104,-4986889.24,8172110.285,-0.472122313,9.928476817,37.3559366,-122.0623845,-4986853.601,8172088.893
1.59503E+12,37.35540305,-122.0622185,-4986926.666,8172130.383,-0.553443767,9.943949663,37.35566802,-122.0622968,-4986890.727,8172109.415
1.59503E+12,37.35513675,-122.0621192,-4986964.515,8172149.638,-0.448481684,9.857681481,37.35540001,-122.062205,-4986928.136,8172129.51
1.59503E+12,37.35487315,-122.0620137,-4987002.585,8172168.061,-0.519219056,9.804332676,37.35513388,-122.0621063,-4986965.92,8172148.796
1.59503E+12,37.35461125,-122.061901,-4987041.073,8172185.668,-0.462896143,9.775278625,37.3548707,-122.0620016,-4987003.875,8172167.246
1.59503E+12,37.35435065,-122.061782,-4987079.946,8172202.58,-0.521658343,9.873177308,37.35460873,-122.0618877,-4987042.467,8172184.759
1.59503E+12,37.35409065,-122.0616583,-4987119.148,8172219.014,-0.550257174,9.857577962,37.35434712,-122.0617671,-4987081.592,8172201.632
1.59503E+12,37.35383045,-122.0615304,-4987158.726,8172235.098,-0.263544106,9.726996606,37.3540868,-122.0616427,-4987120.891,8172218.036
1.59503E+12,37.35357035,-122.0613995,-4987198.544,8172250.906,0.029461632,9.566815529,37.35382662,-122.061515,-4987160.449,8172234.136
1.59503E+12,37.35331075,-122.0612691,-4987238.266,8172266.705,0.479968013,9.803474894,37.3535664,-122.0613842,-4987200.266,8172249.972
1.59503E+12,37.35305256,-122.0611438,-4987277.403,8172282.808,0.372463554,9.747117067,37.35330686,-122.0612536,-4987240,8172265.744
1.59503E+12,37.35279626,-122.0610259,-4987315.709,8172299.366,0.454314195,9.762106692,37.3530484,-122.0611282,-4987279.172,8172281.868
1.59503E+12,37.35254166,-122.0609152,-4987353.221,8172316.381,0.36836814,9.420807379,37.35279188,-122.0610107,-4987317.469,8172298.485
1.59503E+12,37.35228856,-122.0608122,-4987389.92,8172333.92,0.552511951,9.76077221,37.35253584,-122.0608979,-4987355.318,8172315.465
1.59503E+12,37.35203636,-122.0607169,-4987425.872,8172352.045,0.448746275,9.852470217,37.35228273,-122.0607949,-4987392.018,8172333.005
1.59503E+12,37.35178596,-122.0606294,-4987460.97,8172370.671,0.412232725,9.597117006,37.35203059,-122.0606997,-4987427.959,8172351.13
1.59503E+12,37.35153876,-122.0605492,-4987495.099,8172389.605,0.401465022,9.825240408,37.35178063,-122.0606136,-4987462.89,8172369.832
1.59503E+12,37.35129516,-122.0604761,-4987528.233,8172408.788,0.407907235,9.706393029,37.35153337,-122.0605336,-4987497.012,8172388.788
1.59503E+12,37.35105306,-122.0604095,-4987560.654,8172428.388,0.340505564,9.722728635,37.35128983,-122.0604606,-4987530.129,8172407.976
1.59503E+12,37.35081176,-122.0603487,-4987592.5,8172448.418,0.39517236,9.853574721,37.35104769,-122.0603941,-4987562.543,8172427.592
1.59503E+12,37.35057086,-122.0602936,-4987623.822,8172468.909,0.369495527,10.0008598,37.35080627,-122.0603333,-4987594.407,8172447.628
1.59503E+12,37.35033086,-122.0602444,-4987654.548,8172489.827,0.335973005,9.984685106,37.35056526,-122.060278,-4987625.752,8172468.121
1.59503E+12,37.35009256,-122.060201,-4987684.599,8172511.08,0.445904798,9.941648952,37.35032536,-122.0602291,-4987656.443,8172489.054
1.59503E+12,37.34985996,-122.0601642,-4987713.463,8172532.316,0.322156755,9.90629735,37.35008689,-122.0601857,-4987686.511,8172510.326
1.59503E+12,37.34963716,-122.0601339,-4987740.695,8172553.096,0.294880881,9.80348649,37.34985429,-122.0601493,-4987715.349,8172531.591
1.59503E+12,37.34942336,-122.060109,-4987766.477,8172573.406,0.316163195,9.800771452,37.34963155,-122.0601189,-4987742.577,8172552.361
1.59503E+12,37.34921337,-122.0600893,-4987791.4,8172593.775,0.241522603,9.826008876,37.34941764,-122.060094,-4987768.371,8172572.683
1.59503E+12,37.34900647,-122.0600743,-4987815.584,8172614.234,0.147745295,9.870117269,37.34920753,-122.0600744,-4987793.302,8172593.068
1.59503E+12,37.34880197,-122.0600629,-4987839.2,8172634.759,0.075972117,9.761738538,37.34900048,-122.06006,-4987817.448,8172613.601
1.59503E+12,37.34859917,-122.0600539,-4987862.426,8172655.317,0.02774754,9.884485798,37.34879613,-122.0600479,-4987841.107,8172634.049
1.59503E+12,37.34839837,-122.0600469,-4987885.263,8172675.841,0.059544463,9.750786827,37.34859317,-122.0600392,-4987864.327,8172654.649
1.59503E+12,37.34820407,-122.0600412,-4987907.27,8172695.797,0.257596567,9.689240606,37.34839248,-122.0600324,-4987887.139,8172675.174
1.59503E+12,37.34801997,-122.0600387,-4987927.877,8172714.961,0.166749829,9.703344452,37.34819812,-122.0600271,-4987909.115,8172695.174
1.59503E+12,37.34784967,-122.0600386,-4987946.754,8172732.884,0.016232076,9.83450101,37.34801405,-122.0600243,-4987929.747,8172714.307
1.59503E+12,37.34769107,-122.060039,-4987964.293,8172749.62,-0.068113341,9.79530102,37.34784446,-122.0600254,-4987948.442,8172732.266
1.59503E+12,37.34753597,-122.0600408,-4987981.326,8172766.111,-0.200513935,9.850341952,37.34768609,-122.0600258,-4987965.956,8172748.976
1.59503E+12,37.34738337,-122.0600426,-4987998.082,8172782.339,-0.26338305,9.831038413,37.34753086,-122.0600272,-4987983.041,8172765.442
1.59503E+12,37.34723167,-122.0600432,-4988014.84,8172798.366,-0.292741144,9.846361577,37.34737821,-122.0600291,-4987999.794,8172781.685
1.59503E+12,37.34707837,-122.0600423,-4988031.901,8172814.429,-0.204402272,9.869611096,37.34722639,-122.0600298,-4988016.551,8172797.737
1.59503E+12,37.34692237,-122.0600403,-4988049.353,8172830.679,-0.077605678,9.842945,37.34707308,-122.0600289,-4988033.615,8172813.801
1.59503E+12,37.34676427,-122.0600389,-4988066.988,8172847.204,-0.159732414,9.852228606,37.34691704,-122.0600268,-4988051.076,8172830.049
1.59503E+12,37.34660367,-122.0600383,-4988084.832,8172864.062,-0.261277827,9.92889101,37.34675925,-122.0600255,-4988068.674,8172846.544
1.59503E+12,37.34643817,-122.0600376,-4988103.228,8172881.428,-0.242636907,9.837058088,37.34659833,-122.0600247,-4988086.57,8172863.418
1.59503E+12,37.34626747,-122.0600366,-4988122.225,8172899.314,-0.093538661,9.855633875,37.34643304,-122.0600241,-4988104.933,8172880.771
1.59503E+12,37.34609067,-122.0600357,-4988141.889,8172917.852,-0.224798787,9.900671856,37.346263,-122.0600225,-4988123.905,8172898.539
1.59503E+12,37.34590787,-122.0600353,-4988162.176,8172937.066,-0.235094827,9.861201885,37.34608594,-122.0600213,-4988143.627,8172917.074
1.59503E+12,37.34571927,-122.0600346,-4988183.131,8172956.865,-0.217677833,9.861523779,37.34590323,-122.060021,-4988163.896,8172936.288
1.59503E+12,37.34552537,-122.0600336,-4988204.699,8172977.195,-0.156729884,9.885820262,37.34571478,-122.06002,-4988184.854,8172956.049
1.59503E+12,37.34532618,-122.0600327,-4988226.845,8172998.092,-0.207358791,9.881770885,37.34552061,-122.060019,-4988206.452,8172976.408
1.59503E+12,37.34512248,-122.0600321,-4988249.465,8173019.49,-0.226857996,9.835662952,37.34532156,-122.0600179,-4988228.598,8172997.271
1.59503E+12,37.34491518,-122.0600313,-4988272.5,8173041.249,-0.143217473,9.833468863,37.34512035,-122.0600185,-4988250.843,8173018.51
1.59503E+12,37.34470498,-122.0600308,-4988295.832,8173063.34,-0.149746984,9.741008433,37.34491343,-122.0600178,-4988273.834,8173040.234
1.59503E+12,37.34449538,-122.0600298,-4988319.139,8173085.324,-0.10802214,9.736659933,37.34470369,-122.0600169,-4988297.143,8173062.246
1.59503E+12,37.34429388,-122.060028,-4988341.616,8173106.384,-0.106043458,9.794329279,37.34449414,-122.0600155,-4988320.483,8173084.185
1.59503E+12,37.34409938,-122.0600261,-4988363.325,8173126.698,-0.206231406,9.80161116,37.34429257,-122.0600138,-4988342.956,8173105.265
1.59503E+12,37.34390898,-122.0600239,-4988384.606,8173146.555,-0.197833519,9.781571406,37.34409809,-122.0600118,-4988364.67,8173125.569
1.59503E+12,37.34372038,-122.0600211,-4988405.738,8173166.168,-0.306246784,9.814633744,37.34390782,-122.0600098,-4988385.923,8173145.426
1.59503E+12,37.34353048,-122.0600173,-4988427.098,8173185.83,-0.227191604,9.834880731,37.34371924,-122.060007,-4988407.053,8173165.037
1.59503E+12,37.34333718,-122.0600124,-4988448.927,8173205.753,-0.089730849,9.91035598,37.34352933,-122.0600027,-4988428.453,8173184.66
1.59503E+12,37.34313798,-122.0600078,-4988471.384,8173226.324,-0.153991944,9.884094644,37.34333615,-122.0599985,-4988450.214,8173204.628
1.59503E+12,37.34292738,-122.0600039,-4988495.046,8173248.158,-0.118973903,9.904790117,37.34313698,-122.0599937,-4988472.681,8173225.181
1.59503E+12,37.34270478,-122.0600011,-4988519.945,8173271.352,-0.040608963,9.860131894,37.34292671,-122.0599899,-4988496.299,8173246.987
1.59503E+12,37.34247148,-122.0599997,-4988545.911,8173295.798,0.01197562,9.891813779,37.34270397,-122.0599883,-4988521.113,8173270.304
1.59503E+12,37.34223378,-122.06,-4988572.223,8173320.857,-0.199386546,9.868828883,37.34247073,-122.0599862,-4988547.13,8173294.683
1.59503E+12,37.34199659,-122.0600007,-4988598.445,8173345.899,-0.147917857,9.739973052,37.34223217,-122.0599858,-4988573.599,8173319.767
1.59503E+12,37.34176099,-122.0600004,-4988624.574,8173370.684,-0.199547605,9.844313933,37.3419949,-122.0599869,-4988599.797,8173344.849
1.59503E+12,37.34152339,-122.0600003,-4988650.908,8173395.698,-0.142443322,9.894075318,37.34175933,-122.0599865,-4988625.924,8173369.63
1.59503E+12,37.34128369,-122.0599996,-4988677.524,8173420.88,-0.037226797,9.820627279,37.34152178,-122.0599864,-4988652.254,8173394.638
1.59503E+12,37.34104299,-122.0599996,-4988704.193,8173446.23,0.300989479,9.870749981,37.34128164,-122.0599854,-4988678.945,8173419.839
1.59503E+12,37.34080179,-122.0600021,-4988730.707,8173471.853,0.137541285,9.799805212,37.3410385,-122.0599842,-4988705.987,8173445.34
1.59503E+12,37.34055939,-122.060009,-4988756.984,8173497.992,-0.271527846,9.855599337,37.34079774,-122.0599868,-4988732.441,8173470.928
1.59503E+12,37.34031499,-122.0600177,-4988783.332,8173524.501,-0.6026922,9.811021496,37.34055742,-122.0599937,-4988758.49,8173496.846
1.59503E+12,37.34006929,-122.0600227,-4988810.134,8173550.82,-0.069909535,9.948735317,37.34031318,-122.0600022,-4988784.833,8173523.323
1.59503E+12,37.33982379,-122.0600263,-4988837.032,8173576.995,-0.288841303,9.983787987,37.34006746,-122.0600075,-4988811.614,8173549.67
1.59503E+12,37.33957909,-122.0600286,-4988863.951,8173602.97,-0.01474401,9.705441049,37.33982228,-122.060011,-4988838.486,8173575.801
1.59503E+12,37.33933539,-122.0600277,-4988891.028,8173628.556,0.184914575,9.692128183,37.33957739,-122.0600136,-4988865.407,8173601.817
1.59503E+12,37.33909279,-122.0600245,-4988918.176,8173653.824,0.170016951,9.887948383,37.33933325,-122.0600122,-4988892.574,8173627.406
1.59503E+12,37.3388504,-122.0600186,-4988945.53,8173678.832,-0.128752259,9.813655858,37.33909104,-122.0600089,-4988919.682,8173652.628
1.59503E+12,37.3386079,-122.0600073,-4988973.348,8173703.373,-0.400694256,9.898635671,37.33884911,-122.0600038,-4988946.916,8173677.66
1.59503E+12,37.3383657,-122.0599892,-4989001.706,8173727.28,-0.325297334,9.708509767,37.33860695,-122.0599928,-4988974.677,8173702.186
1.59503E+12,37.3381242,-122.059963,-4989030.666,8173750.398,-0.662213663,10.06193424,37.33836485,-122.0599741,-4989003.069,8173726.034
1.59503E+12,37.3378838,-122.0599283,-4989060.22,8173772.648,-0.96543491,9.922621417,37.33812381,-122.0599481,-4989031.964,8173749.12
1.59503E+12,37.3376463,-122.0598802,-4989090.58,8173793.407,-0.674419362,9.769952317,37.33788327,-122.0599124,-4989061.617,8173771.296
1.59503E+12,37.3374136,-122.0598207,-4989121.366,8173812.652,-0.239190236,9.995061729,37.33764647,-122.0598632,-4989091.989,8173791.887
1.59503E+12,37.3371852,-122.0597534,-4989152.332,8173830.755,-0.068586585,10.07640609,37.33741242,-122.0598085,-4989122.523,8173811.697
1.59503E+12,37.336959,-122.0596841,-4989183.223,8173848.448,0.071140458,9.89072089,37.33718403,-122.0597441,-4989153.249,8173830.05
1.59503E+12,37.3367355,-122.059616,-4989213.714,8173865.964,-0.436529076,9.775853837,37.33695769,-122.0596764,-4989184.016,8173847.905
1.59503E+12,37.3365161,-122.0595487,-4989243.683,8173883.119,-0.067033547,9.755077733,37.33673395,-122.0596068,-4989214.657,8173865.316
1.59503E+12,37.3363033,-122.0594807,-4989272.98,8173899.516,0.145122394,9.872337585,37.33651459,-122.0595377,-4989244.781,8173882.299
1.59503E+12,37.33609871,-122.059417,-4989301.006,8173915.431,0.570170522,9.850088908,37.33630118,-122.0594728,-4989273.884,8173899.035
1.59503E+12,37.33589741,-122.0593605,-4989328.062,8173931.635,-0.015311761,9.896840902,37.33609634,-122.0594092,-4989301.926,8173914.988
1.59503E+12,37.33569431,-122.0593083,-4989354.956,8173948.408,0.06846004,9.96043486,37.33589522,-122.0593525,-4989328.978,8173931.156
1.59503E+12,37.33548961,-122.0592574,-4989381.917,8173965.466,0.102454221,9.6224602,37.33569169,-122.0593002,-4989355.93,8173947.963
1.59503E+12,37.33528431,-122.0592089,-4989408.743,8173982.799,0.239098202,9.953152781,37.33548687,-122.0592495,-4989382.886,8173965.055
1.59503E+12,37.33507801,-122.0591648,-4989435.31,8174000.627,0.032096034,9.849099538,37.33528151,-122.0592002,-4989409.788,8173982.321
